sample_name,PC1_hat,PC2_hat,PC3_hat,PC4_hat,PC5_hat,PC6_hat,PC7_hat,PC8_hat,PC9_hat,PC10_hat
4087808,-0.9265264416254421,-0.367723577184866,-0.2432918722429579,0.36298619411377897,0.4628229325011276,0.6755627528593047,-0.48202958975161714,0.33397099168880684,0.566072083850327,0.16399030540217185
5744329,0.3437750459942544,-0.28496628038310173,-0.4853456119123055,-0.10445206141277748,0.6307064552549673,-0.24757730108314865,-0.124058538638131,0.572013909415557,0.9587396579925743,0.32442053450874736
5936901,-1.898797459387866,-0.52026265976721,0.09172887555369433,0.18112425815996494,1.1059770249637826,0.1394925121323322,-0.32602098799168444,0.6081726195337033,-0.0021817448358558496,-0.10744089293869072
2426947,-1.3455668163373182,-0.0414495469167112,0.1725591244116696,0.23587094834894878,0.834581612319636,0.19958842724669337,-0.2685701726373525,0.40215081004879916,0.17477227686431587,-0.008990342828526563
3353576,-1.1312255808642355,-0.25701741030849445,-0.5397395693730844,0.6130527318099738,1.1281838760950411,-0.018726539522206667,-0.33538467798781196,0.5444819801282722,9.367663914020996e-05,0.019639060650048747
1721839,-0.3463072406354965,-0.9306228970969075,0.07897803855445107,0.34241625972812395,0.34091792822034805,0.6520964930542497,-0.19050323898045032,-0.0031757867508655263,0.5456505402188037,0.09955252475900016
2092373,-0.382310097081295,0.033549232109718594,-0.6344342188630132,0.04614695565252966,0.30551888822478285,0.30922814280271393,-0.12496326230120096,-0.06624588875430687,0.09320085442450382,0.16862260997542472
3896328,-0.12753669796793213,-0.28779976533593327,0.5186951112591496,-0.07917336026558068,0.2577941347848317,0.22753971205743379,-0.11650186183252632,0.36870140000145735,0.2834623285202246,0.30576027772289344
5108277,-1.1660665995008896,-0.43575820278285743,-0.13709411697387458,0.8346485431109106,0.5025932412742925,0.9630012353662717,-0.4296951303840566,0.10859258323034814,0.49189320319337765,0.07903892392685925
3218592,-0.6046855849828394,-0.6372523490477824,-0.12639775589607163,0.30074365900020356,0.38050530426348933,0.38660089256794766,-0.32291168343352084,0.1490245424323617,-0.03532120453468817,-0.3498451712163657
4428693,-1.4201363970236138,-0.1006417658557544,0.3031085044912702,0.4774341840914702,1.3366596559305357,0.1014356519977086,-0.1691407492727623,0.46327175577915225,1.071431548834178,-0.02642100198871763
2591423,-0.20011161330307112,-0.36929659406026855,-0.6492666437651344,0.30030868618515677,1.2974455511852598,0.008934287022824495,-0.31790688306463355,0.7546194014823696,0.964460013527096,0.2125042387645391
2760515,0.4169560646971279,-1.4809507871084913,0.21766912184580334,0.21905770947307923,0.4438789673269676,0.7765068515453402,-0.2844424297185255,-0.0063586243530541955,-0.11676049474275127,0.07155613677802758
4291874,-0.290730690737483,-0.5204922743576982,-1.0763102005927656,0.39599978557860616,0.8002725293335058,-0.06255840029931402,-0.2798256464542568,0.7447827940035852,0.14279774930713324,0.19145690269202623
5329955,0.9831084460433014,-1.0208213294754678,-0.275759639099306,-0.1377243508421904,0.49271660709104026,0.16631786478467794,-0.16968371404236804,0.4902455725731042,0.5633184496313649,0.01742060060015821
2201004,-1.2035511025049674,-0.9532651154515076,0.48033265867298497,0.3723390381826378,0.595269420447827,0.2873220036574196,-0.31289868022360773,0.3568091609540463,0.3869741599326025,0.198022622923495
4809651,-0.6329045258460346,-0.5190821473856527,-1.462867652298407,0.46123539366844757,1.2529276722205098,-0.5170980160399606,-0.37662560935584166,0.7801856827658094,0.5164994182871508,0.045130881608410715
5086220,-1.3511851957037389,-0.9253811458961276,-0.06712212704873102,0.3987775657475616,1.186009972146025,0.13935869400724035,-0.3607437139139082,0.6766124301402583,0.4561077854799837,0.006638467818490873
1031569,-1.3324042660038815,-0.5390309192759034,-1.6028836740563206,0.6808885899384646,1.222547718288801,-0.17044198692759716,-0.19470962846997503,0.7677597602410186,0.48903066350784535,0.12693400740016025
4637356,-1.9539410085523032,-0.11564912500734957,-0.41978343416359704,0.21909401064029646,0.563255249426571,0.08630640655446457,-0.23061535716293047,0.6257993416543871,0.4345578060036648,-0.06836167350440939
2606197,-1.497567766055429,-0.6463764667174923,-1.8405210316092984,0.6525846454371512,1.4441564368779953,-0.07688031840330574,-0.5012701953266913,0.4835312151014412,0.17152281421650906,0.13076303120939806
4960858,0.6051607609559332,-0.7313520963033561,0.40519531226864475,0.05668100165799706,0.4533972563740862,0.7459256307410723,-0.2587689154602226,0.060787761688865016,0.6328842740164038,0.13396423461171433
2458768,-0.48578573134132197,-0.24634195982632012,0.19045005705179713,0.13797892584310603,1.086307520794295,0.049996347443169595,-0.3111357604130382,0.5891380563169519,0.33347731569070116,-0.13537012022890635
3476121,-1.3404409145810399,0.3079780601025349,-0.3281922399549137,0.4234680381275079,0.9642296424985225,-0.03556088865230376,-0.03744350617632756,0.5872928026446483,0.44493767898152337,0.02850722471958944
3970309,-1.502369172066318,-0.3474966889571616,-0.1752307614887537,0.8287056885538214,0.6712207386054436,0.057265443809270324,-0.09003448288628063,0.644963551194944,0.8280191920828074,0.23985330153790155
4553569,-0.9726441549039341,-0.58155195153149,-0.5889975474827805,-0.14263803563766905,0.5169139865117666,0.29843229587297543,-0.11550566032679654,0.10743474103695753,0.38435649142681066,0.12521631467923874
2745627,-0.33524496103250206,-0.46448048185961494,-1.420346270178381,0.4183731331981111,0.9214290867834172,-0.06287398957424518,-0.3975505840554813,0.5139083610398225,0.08510288569474712,0.016663657341606384
3301051,0.9697181442089442,-0.9412461290431808,-0.8321097271277812,-0.09335498957091846,0.2864867718792015,0.4175414784446947,0.05466679991628364,0.4848825905100252,0.60283728318235,0.2405982259472251
3818860,1.055203312550866,-0.8024278412693022,-0.7036686891187736,0.013986041883040234,0.36561796246015094,0.04419247673023973,-0.24555794703096176,0.6115360401349149,0.3300091911055783,0.035087300094920754
4821725,-0.3132246047333036,-0.6317799730989425,0.5262783929853553,0.22572589013411595,0.7295992839118851,0.16085766154334266,-0.18131047611789705,0.6157273238864538,0.5385846690995041,-0.09374534398296624
5268599,-1.4498646604162084,-0.20309496013107986,-1.4431503542294253,0.8999326799093,1.3905109449691024,-0.20378378715472154,-0.28507990781429626,0.8499815745807145,0.6677527625263022,0.07878895094189238
4440905,-1.615333170561535,0.3422407637744525,-0.5376547170642966,0.7107067908687035,1.157476808943578,0.05771403316672764,-0.20691338562337383,0.5840742283921015,0.7825567177226379,-0.10701159184693985
